init_x,init_y,final_x,final_y,time_delay,true_h0,radial_r,polar_theta,r_inv,nfw_profile,log_delay,x_times_delay,y_times_delay,x_squared,y_squared,xy_cross,delay_squared,r_times_delay,dist_to_sub_x,dist_to_sub_y,dist_to_sub_r,predicted_init_x,residual_init_x,predicted_init_y,residual_init_y
-0.409682,0.477995,-0.217991,0.000982,246.840141,70.0,0.2179932118323871,3.137087910928345,4.587277761158571,3.7662619814621356,5.512783945583826,-53.80892917673099,0.24239701846199999,0.04752007608099999,9.64324e-07,-0.000214067162,60930.055208899874,53.809475145749296,-2.217991,-1.499018,2.677039230270076,-0.09591469558877135,-0.31376730441122863,0.08344896033354345,0.39454603966645657
-0.337713,0.058829,-0.134375,0.000962,351.648722,70.0,0.1343784434684373,3.134433706124806,7.441614388251857,6.560086707515788,5.86547243965783,-47.25279701875,0.338286070564,0.018056640625,9.254439999999999e-07,-0.00012926875,123656.8236842333,47.25400791002523,-2.134375,-1.499038,2.60819316118822,-0.0043142146668069085,-0.33339878533319306,0.015210264265064744,0.04361873573493526
0.738483,-0.319812,0.433802,-0.032561,217.791673,70.0,0.43502229129666453,-0.07491910352981665,2.2987274934620663,1.601876925032441,5.38812001223678,94.47846333074601,-7.091514664553,0.18818417520400002,0.001060218721,-0.014125026922000001,47433.21282813893,94.74423261379391,-1.566198,-1.532561,2.1912825910696685,0.23717588566298864,0.5013071143370114,-0.12158648945176113,-0.19822551054823884
0.919913,0.9703,-0.677052,0.686157,126.213697,70.0,0.9639558285279466,2.3495154962806226,1.037390856525281,0.5282152325785895,4.845868325926468,-85.45323598124399,86.602411692429,0.458399410704,0.470811428649,-0.464563969164,15929.897310407809,121.6644288632102,-2.6770519999999998,-0.813843,2.798025703840656,0.5300802139443571,0.38983278605564287,0.8046612122229755,0.16563878777702457
-0.169729,-0.63359,0.060936,0.09711,286.26128,70.0,0.11464531475817057,1.010405157161364,8.722478364083067,7.825346838024479,5.660392184887365,17.443617358079997,27.7988329008,0.003713196096,0.0094303521,0.00591749496,81945.5204272384,32.818514548676795,-1.939064,-1.40289,2.393338577843929,-0.03990361638855115,-0.12982538361144885,-0.13897541975348782,-0.49461458024651217
-0.74105,-0.821843,-0.59709,-0.430883,139.926866,70.0,0.7363264410497562,-2.516491487696895,1.3580914471615169,0.7821641122411782,4.94824107496566,-83.54893241994,-60.292107802678,0.35651646810000004,0.18566015968900001,0.25727593047,19579.52782858195,103.03185124902613,-2.59709,-1.9308830000000001,3.2362301568011196,-0.3923787101495267,-0.3486712898504733,-0.6720315782134999,-0.1498114217865001
-0.720232,-0.94568,-0.67343,-0.903895,130.922783,70.0,1.1271797265409806,-2.2111098285011708,0.8871691792218054,0.41706377003124084,4.882216774147683,-88.16732975569,-118.340448939785,0.45350796489999995,0.817026171025,0.60871000985,17140.77510846509,147.57350673992417,-2.6734299999999998,-2.403895,3.5952662121079433,-0.45017778117095747,-0.2700542188290425,-0.9260779055702436,-0.019602094429756356
-0.050379,-0.71649,0.19726,0.129595,224.845353,70.0,0.23602197275889378,0.5812633375614312,4.236875708796097,3.4278348039067184,5.419850486285656,44.35299433277999,29.138833522034997,0.0389115076,0.016794864024999998,0.025563909699999998,50555.432765694604,53.06844378072985,-1.80274,-1.370405,2.264482583643557,0.06257030277029817,-0.11294930277029816,-0.126422603259754,-0.590067396740246
-0.053869,0.619832,0.075217,0.004411,264.60817,70.0,0.07534622757643544,0.058576569346899865,13.271888457814288,12.341979224255331,5.582022177671352,19.90303272289,1.16718663787,0.005657597089000001,1.9456921e-05,0.00033178218700000004,70017.48363074889,19.937227395404115,-1.924783,-1.495589,2.4375348313429286,-0.01701865482653425,-0.03685034517346575,0.18448659459287975,0.4353454054071203
-0.486338,0.120153,-0.206977,-0.012788,308.511687,70.0,0.20737167471233867,-3.07988644898034,4.822236108914402,3.993998040447737,5.734995852316411,-63.854823440199,-3.945247453356,0.042839478529,0.00016353294400000003,0.002646821876,95179.46101558597,63.97658520151884,-2.206977,-1.512788,2.675682158155748,-0.15243988537907377,-0.3338981146209262,0.016649785658280725,0.10350321434171927
-0.595789,0.573647,-0.63462,0.406744,173.134601,70.0,0.7537792952423142,2.5716233263958777,1.3266465126665783,0.756450525282773,5.159828569129788,-109.87468048662,70.421460149144,0.40274254439999996,0.165440681536,-0.25812787728,29975.5900634292,130.50527752383928,-2.63462,-1.093256,2.852443027640692,-0.22869350427954438,-0.36709549572045563,0.5137959333946372,0.05985106660536277
-0.707034,0.878387,0.700046,0.663857,135.729026,70.0,0.9647644886525415,0.7588709756363794,1.0365213222921867,0.5275552646809916,4.918001054767497,95.01656173519599,90.104664013282,0.49006440211599994,0.44070611644900004,0.464730437422,18422.368498908676,130.9465443641975,-1.299954,-0.836143,1.5456440465272074,-0.39761107899743825,-0.3094229210025618,0.7772955788811925,0.10109142111880753
-0.94884,0.849756,-0.568337,0.869918,131.210646,70.0,1.039117063806095,2.1495036771001472,0.962354553184445,0.47194692360361085,4.8843964536760165,-74.571864915702,114.14250274702799,0.323006945569,0.756757326724,-0.494406586366,17216.233623737317,136.34322121162094,-2.568337,-0.630082,2.6444958446352302,-0.472439429503084,-0.47640057049691603,0.7978016038605052,0.05195439613949471
-0.146141,-0.196368,-0.069108,0.007411,362.893042,70.0,0.06950423429547296,3.0347629718251157,14.387405641263083,13.45241901072616,5.896859983797775,-25.078812346536,2.689400334262,0.004775915664,5.4922921e-05,-0.0005121593880000001,131691.35993201376,25.22260301536491,-2.069108,-1.492589,2.5512800392322674,-7.947319715471506e-05,-0.1460615268028453,-0.03761842331078008,-0.1587495766892199
